sales,date,region
1332.5,2018-08-14,south
1400.0,2018-08-14,east
1355.0,2018-08-14,west
1656.0,2018-08-14,north
1725.0,2018-08-14,south
1686.0,2018-08-14,east
1518.0,2018-08-14,west
675.0,2018-08-14,north
640.0,2018-08-14,south
736.25,2018-08-14,east
741.25,2018-08-14,west
2514.96,2018-08-14,north
2834.32,2018-08-14,south
2564.86,2018-08-14,east
2764.46,2018-08-14,west
1194.0,2018-08-14,north
1182.06,2018-08-14,south
1190.02,2018-08-14,east
1104.45,2018-08-14,west
1602.0,2018-08-15,north
1542.0,2018-08-15,south
1800.0,2018-08-15,east
1734.0,2018-08-15,west
5404.59,2018-08-15,north
5094.900000000001,2018-08-15,south
5464.53,2018-08-15,east
5764.2300000000005,2018-08-15,west
1382.5,2018-08-15,north
1370.0,2018-08-15,south
1345.0,2018-08-15,east
1282.5,2018-08-15,west
1506.0,2018-08-15,north
1683.0,2018-08-15,south
1674.0,2018-08-15,east
1611.0,2018-08-15,west
682.5,2018-08-15,north
716.25,2018-08-15,south
651.25,2018-08-15,east
642.5,2018-08-15,west
2889.21,2018-08-15,north
2559.87,2018-08-15,south
2619.75,2018-08-15,east
2534.92,2018-08-15,west
1130.32,2018-08-15,north
1046.74,2018-08-15,south
1038.78,2018-08-15,east
1190.02,2018-08-15,west
1788.0,2018-08-16,north
1614.0,2018-08-16,south
1743.0,2018-08-16,east
1770.0,2018-08-16,west
5354.64,2018-08-16,north
5014.9800000000005,2018-08-16,south
5424.57,2018-08-16,east
5754.24,2018-08-16,west
1332.5,2018-08-16,north
1490.0,2018-08-16,south
1275.0,2018-08-16,east
1312.5,2018-08-16,west
1500.0,2018-08-16,north
1587.0,2018-08-16,south
1716.0,2018-08-16,east
1755.0,2018-08-16,west
738.75,2018-08-16,north
725.0,2018-08-16,south
701.25,2018-08-16,east
745.0,2018-08-16,west
2684.62,2018-08-16,north
2959.07,2018-08-16,south
2829.33,2018-08-16,east
2639.71,2018-08-16,west
1048.73,2018-08-16,north
1128.33,2018-08-16,south
1128.33,2018-08-16,east
1016.89,2018-08-16,west
1776.0,2018-08-17,north
1713.0,2018-08-17,south
1623.0,2018-08-17,east
1752.0,2018-08-17,west
5874.12,2018-08-17,north
5164.83,2018-08-17,south
5074.92,2018-08-17,east
5334.66,2018-08-17,west
1332.5,2018-08-17,north
1432.5,2018-08-17,south
1365.0,2018-08-17,east
1400.0,2018-08-17,west
1554.0,2018-08-17,north
1533.0,2018-08-17,south
1659.0,2018-08-17,east
1554.0,2018-08-17,west
727.5,2018-08-17,north
661.25,2018-08-17,south
680.0,2018-08-17,east
746.25,2018-08-17,west
2809.3700000000003,2018-08-17,north
2694.6,2018-08-17,south
2879.23,2018-08-17,east
2495.0,2018-08-17,west
1162.16,2018-08-17,north
1134.3,2018-08-17,south
1142.26,2018-08-17,east
1130.32,2018-08-17,west
1527.0,2018-08-18,north
1776.0,2018-08-18,south
1689.0,2018-08-18,east
1713.0,2018-08-18,west
5824.17,2018-08-18,north
5014.9800000000005,2018-08-18,south
5584.41,2018-08-18,east
5494.5,2018-08-18,west
1380.0,2018-08-18,north
1287.5,2018-08-18,south
1412.5,2018-08-18,east
1402.5,2018-08-18,west
1638.0,2018-08-18,north
1752.0,2018-08-18,south
1515.0,2018-08-18,east
1758.0,2018-08-18,west
706.25,2018-08-18,north
691.25,2018-08-18,south
746.25,2018-08-18,east
673.75,2018-08-18,west
2859.27,2018-08-18,north
2789.4100000000003,2018-08-18,south
2754.48,2018-08-18,east
2569.85,2018-08-18,west
1074.6,2018-08-18,north
1064.65,2018-08-18,south
1042.76,2018-08-18,east
1128.33,2018-08-18,west
1509.0,2018-08-19,north
1575.0,2018-08-19,south
1701.0,2018-08-19,east
1575.0,2018-08-19,west
5664.33,2018-08-19,north
5644.35,2018-08-19,south
5594.400000000001,2018-08-19,east
5134.86,2018-08-19,west
1430.0,2018-08-19,north
1487.5,2018-08-19,south
1265.0,2018-08-19,east
1365.0,2018-08-19,west
1572.0,2018-08-19,north
1704.0,2018-08-19,south
1614.0,2018-08-19,east
1713.0,2018-08-19,west
648.75,2018-08-19,north
706.25,2018-08-19,south
727.5,2018-08-19,east
633.75,2018-08-19,west
2959.07,2018-08-19,north
2764.46,2018-08-19,south
2789.4100000000003,2018-08-19,east
2944.1,2018-08-19,west
1184.05,2018-08-19,north
1132.31,2018-08-19,south
1078.58,2018-08-19,east
1046.74,2018-08-19,west
1581.0,2018-08-20,north
1779.0,2018-08-20,south
1662.0,2018-08-20,east
1506.0,2018-08-20,west
5074.92,2018-08-20,north
5144.85,2018-08-20,south
5234.76,2018-08-20,east
5224.77,2018-08-20,west
1442.5,2018-08-20,north
1500.0,2018-08-20,south
1292.5,2018-08-20,east
1490.0,2018-08-20,west
1674.0,2018-08-20,north
1644.0,2018-08-20,south
1716.0,2018-08-20,east
1770.0,2018-08-20,west
720.0,2018-08-20,north
743.75,2018-08-20,south
703.75,2018-08-20,east
701.25,2018-08-20,west
2864.26,2018-08-20,north
2979.03,2018-08-20,south
2564.86,2018-08-20,east
2599.79,2018-08-20,west
1058.68,2018-08-20,north
1088.53,2018-08-20,south
1016.89,2018-08-20,east
1150.22,2018-08-20,west
1794.0,2018-08-21,north
1659.0,2018-08-21,south
1644.0,2018-08-21,east
1707.0,2018-08-21,west
5594.400000000001,2018-08-21,north
5464.53,2018-08-21,south
5244.75,2018-08-21,east
5334.66,2018-08-21,west
1465.0,2018-08-21,north
1387.5,2018-08-21,south
1472.5,2018-08-21,east
1477.5,2018-08-21,west
1572.0,2018-08-21,north
1755.0,2018-08-21,south
1752.0,2018-08-21,east
1530.0,2018-08-21,west
738.75,2018-08-21,north
697.5,2018-08-21,south
685.0,2018-08-21,east
701.25,2018-08-21,west
2834.32,2018-08-21,north
2874.2400000000002,2018-08-21,south
2659.67,2018-08-21,east
2914.1600000000003,2018-08-21,west
1194.0,2018-08-21,north
1184.05,2018-08-21,south
1100.47,2018-08-21,east
1078.58,2018-08-21,west
1704.0,2018-08-22,north
1500.0,2018-08-22,south
1539.0,2018-08-22,east
1800.0,2018-08-22,west
5864.13,2018-08-22,north
5164.83,2018-08-22,south
5524.47,2018-08-22,east
5794.2,2018-08-22,west
1492.5,2018-08-22,north
1385.0,2018-08-22,south
1467.5,2018-08-22,east
1490.0,2018-08-22,west
1791.0,2018-08-22,north
1656.0,2018-08-22,south
1767.0,2018-08-22,east
1635.0,2018-08-22,west
732.5,2018-08-22,north
672.5,2018-08-22,south
687.5,2018-08-22,east
637.5,2018-08-22,west
2779.4300000000003,2018-08-22,north
2694.6,2018-08-22,south
2819.35,2018-08-22,east
2969.05,2018-08-22,west
1056.69,2018-08-22,north
1164.15,2018-08-22,south
1062.66,2018-08-22,east
1172.11,2018-08-22,west
1557.0,2018-08-23,north
1554.0,2018-08-23,south
1788.0,2018-08-23,east
1563.0,2018-08-23,west
5864.13,2018-08-23,north
5214.78,2018-08-23,south
5594.400000000001,2018-08-23,east
5744.25,2018-08-23,west
1432.5,2018-08-23,north
1310.0,2018-08-23,south
1252.5,2018-08-23,east
1337.5,2018-08-23,west
1695.0,2018-08-23,north
1563.0,2018-08-23,south
1599.0,2018-08-23,east
1602.0,2018-08-23,west
638.75,2018-08-23,north
675.0,2018-08-23,south
667.5,2018-08-23,east
671.25,2018-08-23,west
2939.11,2018-08-23,north
2764.46,2018-08-23,south
2924.1400000000003,2018-08-23,east
2554.88,2018-08-23,west
1040.77,2018-08-23,north
1106.44,2018-08-23,south
1028.83,2018-08-23,east
1192.01,2018-08-23,west
1548.0,2018-08-24,north
1560.0,2018-08-24,south
1734.0,2018-08-24,east
1644.0,2018-08-24,west
5494.5,2018-08-24,north
5784.21,2018-08-24,south
4995.0,2018-08-24,east
5944.05,2018-08-24,west
1430.0,2018-08-24,north
1480.0,2018-08-24,south
1420.0,2018-08-24,east
1455.0,2018-08-24,west
1512.0,2018-08-24,north
1776.0,2018-08-24,south
1617.0,2018-08-24,east
1683.0,2018-08-24,west
683.75,2018-08-24,north
732.5,2018-08-24,south
645.0,2018-08-24,east
717.5,2018-08-24,west
2644.7000000000003,2018-08-24,north
2809.3700000000003,2018-08-24,south
2844.3,2018-08-24,east
2819.35,2018-08-24,west
1184.05,2018-08-24,north
1132.31,2018-08-24,south
1042.76,2018-08-24,east
1106.44,2018-08-24,west
1629.0,2018-08-25,north
1677.0,2018-08-25,south
1764.0,2018-08-25,east
1515.0,2018-08-25,west
5814.18,2018-08-25,north
5394.6,2018-08-25,south
5834.16,2018-08-25,east
5544.45,2018-08-25,west
1405.0,2018-08-25,north
1442.5,2018-08-25,south
1472.5,2018-08-25,east
1357.5,2018-08-25,west
1524.0,2018-08-25,north
1728.0,2018-08-25,south
1626.0,2018-08-25,east
1563.0,2018-08-25,west
688.75,2018-08-25,north
680.0,2018-08-25,south
726.25,2018-08-25,east
735.0,2018-08-25,west
2639.71,2018-08-25,north
2599.79,2018-08-25,south
2544.9,2018-08-25,east
2524.94,2018-08-25,west
1116.39,2018-08-25,north
1088.53,2018-08-25,south
1042.76,2018-08-25,east
1022.86,2018-08-25,west
1542.0,2018-08-26,north
1545.0,2018-08-26,south
1668.0,2018-08-26,east
1584.0,2018-08-26,west
5854.14,2018-08-26,north
5654.34,2018-08-26,south
5004.99,2018-08-26,east
5814.18,2018-08-26,west
1357.5,2018-08-26,north
1377.5,2018-08-26,south
1370.0,2018-08-26,east
1367.5,2018-08-26,west
1635.0,2018-08-26,north
1650.0,2018-08-26,south
1638.0,2018-08-26,east
1698.0,2018-08-26,west
625.0,2018-08-26,north
733.75,2018-08-26,south
676.25,2018-08-26,east
641.25,2018-08-26,west
2559.87,2018-08-26,north
2564.86,2018-08-26,south
2789.4100000000003,2018-08-26,east
2979.03,2018-08-26,west
1024.85,2018-08-26,north
1050.72,2018-08-26,south
1098.48,2018-08-26,east
1028.83,2018-08-26,west
1605.0,2018-08-27,north
1740.0,2018-08-27,south
1602.0,2018-08-27,east
1509.0,2018-08-27,west
5024.97,2018-08-27,north
5334.66,2018-08-27,south
5324.67,2018-08-27,east
5124.87,2018-08-27,west
1315.0,2018-08-27,north
1362.5,2018-08-27,south
1385.0,2018-08-27,east
1367.5,2018-08-27,west
1761.0,2018-08-27,north
1590.0,2018-08-27,south
1524.0,2018-08-27,east
1575.0,2018-08-27,west
723.75,2018-08-27,north
628.75,2018-08-27,south
742.5,2018-08-27,east
633.75,2018-08-27,west
2869.25,2018-08-27,north
2569.85,2018-08-27,south
2754.48,2018-08-27,east
2709.57,2018-08-27,west
1064.65,2018-08-27,north
1042.76,2018-08-27,south
1044.75,2018-08-27,east
1096.49,2018-08-27,west
1566.0,2018-08-28,north
1680.0,2018-08-28,south
1656.0,2018-08-28,east
1722.0,2018-08-28,west
5164.83,2018-08-28,north
5584.41,2018-08-28,south
5394.6,2018-08-28,east
5044.95,2018-08-28,west
1377.5,2018-08-28,north
1255.0,2018-08-28,south
1467.5,2018-08-28,east
1287.5,2018-08-28,west
1524.0,2018-08-28,north
1644.0,2018-08-28,south
1725.0,2018-08-28,east
1704.0,2018-08-28,west
726.25,2018-08-28,north
718.75,2018-08-28,south
740.0,2018-08-28,east
748.75,2018-08-28,west
2844.3,2018-08-28,north
2934.1200000000003,2018-08-28,south
2869.25,2018-08-28,east
2814.36,2018-08-28,west
1114.4,2018-08-28,north
1170.12,2018-08-28,south
1142.26,2018-08-28,east
1162.16,2018-08-28,west
1662.0,2018-08-29,north
1794.0,2018-08-29,south
1734.0,2018-08-29,east
1647.0,2018-08-29,west
5214.78,2018-08-29,north
5264.7300000000005,2018-08-29,south
5104.89,2018-08-29,east
5194.8,2018-08-29,west
1262.5,2018-08-29,north
1415.0,2018-08-29,south
1435.0,2018-08-29,east
1347.5,2018-08-29,west
1560.0,2018-08-29,north
1722.0,2018-08-29,south
1527.0,2018-08-29,east
1557.0,2018-08-29,west
743.75,2018-08-29,north
730.0,2018-08-29,south
736.25,2018-08-29,east
673.75,2018-08-29,west
2674.6400000000003,2018-08-29,north
2534.92,2018-08-29,south
2744.5,2018-08-29,east
2659.67,2018-08-29,west
1164.15,2018-08-29,north
1186.04,2018-08-29,south
1100.47,2018-08-29,east
1030.82,2018-08-29,west
1635.0,2018-08-30,north
1743.0,2018-08-30,south
1665.0,2018-08-30,east
1770.0,2018-08-30,west
5954.04,2018-08-30,north
5204.79,2018-08-30,south
5064.93,2018-08-30,east
5374.62,2018-08-30,west
1257.5,2018-08-30,north
1405.0,2018-08-30,south
1457.5,2018-08-30,east
1320.0,2018-08-30,west
1737.0,2018-08-30,north
1590.0,2018-08-30,south
1725.0,2018-08-30,east
1758.0,2018-08-30,west
668.75,2018-08-30,north
666.25,2018-08-30,south
715.0,2018-08-30,east
651.25,2018-08-30,west
2949.09,2018-08-30,north
2934.1200000000003,2018-08-30,south
2624.7400000000002,2018-08-30,east
2574.84,2018-08-30,west
1096.49,2018-08-30,north
1058.68,2018-08-30,south
996.99,2018-08-30,east
998.98,2018-08-30,west
1749.0,2018-08-31,north
1695.0,2018-08-31,south
1644.0,2018-08-31,east
1602.0,2018-08-31,west
5494.5,2018-08-31,north
5244.75,2018-08-31,south
5394.6,2018-08-31,east
5974.02,2018-08-31,west
1365.0,2018-08-31,north
1265.0,2018-08-31,south
1440.0,2018-08-31,east
1430.0,2018-08-31,west
1623.0,2018-08-31,north
1680.0,2018-08-31,south
1725.0,2018-08-31,east
1638.0,2018-08-31,west
697.5,2018-08-31,north
665.0,2018-08-31,south
635.0,2018-08-31,east
652.5,2018-08-31,west
2599.79,2018-08-31,north
2779.4300000000003,2018-08-31,south
2794.4,2018-08-31,east
2894.2000000000003,2018-08-31,west
1106.44,2018-08-31,north
1012.91,2018-08-31,south
1122.36,2018-08-31,east
1006.9399999999999,2018-08-31,west
1560.0,2018-09-01,north
1500.0,2018-09-01,south
1719.0,2018-09-01,east
1557.0,2018-09-01,west
5934.06,2018-09-01,north
5664.33,2018-09-01,south
5744.25,2018-09-01,east
5914.08,2018-09-01,west
1287.5,2018-09-01,north
1287.5,2018-09-01,south
1500.0,2018-09-01,east
1470.0,2018-09-01,west
1518.0,2018-09-01,north
1584.0,2018-09-01,south
1782.0,2018-09-01,east
1692.0,2018-09-01,west
681.25,2018-09-01,north
705.0,2018-09-01,south
640.0,2018-09-01,east
673.75,2018-09-01,west
2869.25,2018-09-01,north
2514.96,2018-09-01,south
2979.03,2018-09-01,east
2849.29,2018-09-01,west
1128.33,2018-09-01,north
1048.73,2018-09-01,south
1026.84,2018-09-01,east
1118.3799999999999,2018-09-01,west
1527.0,2018-09-02,north
1653.0,2018-09-02,south
1506.0,2018-09-02,east
1575.0,2018-09-02,west
5724.27,2018-09-02,north
5884.11,2018-09-02,south
5404.59,2018-09-02,east
5674.32,2018-09-02,west
1357.5,2018-09-02,north
1410.0,2018-09-02,south
1380.0,2018-09-02,east
1270.0,2018-09-02,west
1656.0,2018-09-02,north
1725.0,2018-09-02,south
1782.0,2018-09-02,east
1710.0,2018-09-02,west
631.25,2018-09-02,north
633.75,2018-09-02,south
657.5,2018-09-02,east
717.5,2018-09-02,west
2914.1600000000003,2018-09-02,north
2649.69,2018-09-02,south
2634.7200000000003,2018-09-02,east
2569.85,2018-09-02,west
1032.81,2018-09-02,north
1032.81,2018-09-02,south
1054.7,2018-09-02,east
1056.69,2018-09-02,west
1749.0,2018-09-03,north
1770.0,2018-09-03,south
1674.0,2018-09-03,east
1650.0,2018-09-03,west
5134.86,2018-09-03,north
5624.37,2018-09-03,south
5904.09,2018-09-03,east
5364.63,2018-09-03,west
1457.5,2018-09-03,north
1280.0,2018-09-03,south
1345.0,2018-09-03,east
1457.5,2018-09-03,west
1518.0,2018-09-03,north
1671.0,2018-09-03,south
1698.0,2018-09-03,east
1731.0,2018-09-03,west
657.5,2018-09-03,north
720.0,2018-09-03,south
735.0,2018-09-03,east
668.75,2018-09-03,west
2659.67,2018-09-03,north
2884.2200000000003,2018-09-03,south
2809.3700000000003,2018-09-03,east
2589.81,2018-09-03,west
1066.64,2018-09-03,north
1008.93,2018-09-03,south
1162.16,2018-09-03,east
1170.12,2018-09-03,west
1794.0,2018-09-04,north
1509.0,2018-09-04,south
1785.0,2018-09-04,east
1539.0,2018-09-04,west
5844.150000000001,2018-09-04,north
5334.66,2018-09-04,south
5824.17,2018-09-04,east
5434.56,2018-09-04,west
1500.0,2018-09-04,north
1397.5,2018-09-04,south
1490.0,2018-09-04,east
1432.5,2018-09-04,west
1584.0,2018-09-04,north
1662.0,2018-09-04,south
1656.0,2018-09-04,east
1623.0,2018-09-04,west
695.0,2018-09-04,north
728.75,2018-09-04,south
747.5,2018-09-04,east
662.5,2018-09-04,west
2879.23,2018-09-04,north
2779.4300000000003,2018-09-04,south
2719.55,2018-09-04,east
2659.67,2018-09-04,west
1074.6,2018-09-04,north
1002.96,2018-09-04,south
1054.7,2018-09-04,east
1188.03,2018-09-04,west
1731.0,2018-09-05,north
1617.0,2018-09-05,south
1656.0,2018-09-05,east
1599.0,2018-09-05,west
5134.86,2018-09-05,north
5084.91,2018-09-05,south
5804.1900000000005,2018-09-05,east
5554.4400000000005,2018-09-05,west
1487.5,2018-09-05,north
1335.0,2018-09-05,south
1472.5,2018-09-05,east
1422.5,2018-09-05,west
1689.0,2018-09-05,north
1755.0,2018-09-05,south
1509.0,2018-09-05,east
1584.0,2018-09-05,west
682.5,2018-09-05,north
746.25,2018-09-05,south
712.5,2018-09-05,east
653.75,2018-09-05,west
2719.55,2018-09-05,north
2899.19,2018-09-05,south
2814.36,2018-09-05,east
2499.9900000000002,2018-09-05,west
1054.7,2018-09-05,north
1132.31,2018-09-05,south
1144.25,2018-09-05,east
1086.54,2018-09-05,west
1713.0,2018-09-06,north
1506.0,2018-09-06,south
1758.0,2018-09-06,east
1650.0,2018-09-06,west
5984.01,2018-09-06,north
5624.37,2018-09-06,south
5924.07,2018-09-06,east
5174.82,2018-09-06,west
1475.0,2018-09-06,north
1465.0,2018-09-06,south
1262.5,2018-09-06,east
1467.5,2018-09-06,west
1557.0,2018-09-06,north
1680.0,2018-09-06,south
1620.0,2018-09-06,east
1734.0,2018-09-06,west
673.75,2018-09-06,north
702.5,2018-09-06,south
723.75,2018-09-06,east
731.25,2018-09-06,west
2614.76,2018-09-06,north
2774.44,2018-09-06,south
2729.53,2018-09-06,east
2969.05,2018-09-06,west
1058.68,2018-09-06,north
1040.77,2018-09-06,south
1132.31,2018-09-06,east
1020.87,2018-09-06,west
1791.0,2018-09-07,north
1623.0,2018-09-07,south
1776.0,2018-09-07,east
1653.0,2018-09-07,west
5064.93,2018-09-07,north
5934.06,2018-09-07,south
5674.32,2018-09-07,east
5534.46,2018-09-07,west
1410.0,2018-09-07,north
1445.0,2018-09-07,south
1445.0,2018-09-07,east
1442.5,2018-09-07,west
1710.0,2018-09-07,north
1674.0,2018-09-07,south
1653.0,2018-09-07,east
1662.0,2018-09-07,west
658.75,2018-09-07,north
690.0,2018-09-07,south
712.5,2018-09-07,east
722.5,2018-09-07,west
2574.84,2018-09-07,north
2859.27,2018-09-07,south
2564.86,2018-09-07,east
2514.96,2018-09-07,west
1082.56,2018-09-07,north
1012.91,2018-09-07,south
1126.34,2018-09-07,east
1030.82,2018-09-07,west
1659.0,2018-09-08,north
1755.0,2018-09-08,south
1533.0,2018-09-08,east
1557.0,2018-09-08,west
5664.33,2018-09-08,north
5054.9400000000005,2018-09-08,south
5904.09,2018-09-08,east
5494.5,2018-09-08,west
1485.0,2018-09-08,north
1260.0,2018-09-08,south
1382.5,2018-09-08,east
1477.5,2018-09-08,west
1785.0,2018-09-08,north
1515.0,2018-09-08,south
1797.0,2018-09-08,east
1716.0,2018-09-08,west
718.75,2018-09-08,north
741.25,2018-09-08,south
688.75,2018-09-08,east
707.5,2018-09-08,west
2674.6400000000003,2018-09-08,north
2659.67,2018-09-08,south
2539.9100000000003,2018-09-08,east
2869.25,2018-09-08,west
1034.8,2018-09-08,north
1100.47,2018-09-08,south
1146.24,2018-09-08,east
1132.31,2018-09-08,west
1527.0,2018-09-09,north
1614.0,2018-09-09,south
1638.0,2018-09-09,east
1704.0,2018-09-09,west
5364.63,2018-09-09,north
5804.1900000000005,2018-09-09,south
5534.46,2018-09-09,east
5094.900000000001,2018-09-09,west
1490.0,2018-09-09,north
1417.5,2018-09-09,south
1370.0,2018-09-09,east
1345.0,2018-09-09,west
1641.0,2018-09-09,north
1632.0,2018-09-09,south
1578.0,2018-09-09,east
1743.0,2018-09-09,west
683.75,2018-09-09,north
680.0,2018-09-09,south
702.5,2018-09-09,east
665.0,2018-09-09,west
2924.1400000000003,2018-09-09,north
2784.42,2018-09-09,south
2844.3,2018-09-09,east
2534.92,2018-09-09,west
1176.09,2018-09-09,north
1154.2,2018-09-09,south
1042.76,2018-09-09,east
1140.27,2018-09-09,west
1650.0,2018-09-10,north
1656.0,2018-09-10,south
1782.0,2018-09-10,east
1527.0,2018-09-10,west
5734.26,2018-09-10,north
5294.7,2018-09-10,south
5314.68,2018-09-10,east
5584.41,2018-09-10,west
1327.5,2018-09-10,north
1270.0,2018-09-10,south
1325.0,2018-09-10,east
1465.0,2018-09-10,west
1557.0,2018-09-10,north
1590.0,2018-09-10,south
1797.0,2018-09-10,east
1755.0,2018-09-10,west
737.5,2018-09-10,north
737.5,2018-09-10,south
647.5,2018-09-10,east
711.25,2018-09-10,west
2819.35,2018-09-10,north
2964.06,2018-09-10,south
2564.86,2018-09-10,east
2964.06,2018-09-10,west
1122.36,2018-09-10,north
1160.17,2018-09-10,south
1176.09,2018-09-10,east
1186.04,2018-09-10,west
1578.0,2018-09-11,north
1767.0,2018-09-11,south
1749.0,2018-09-11,east
1524.0,2018-09-11,west
5234.76,2018-09-11,north
5024.97,2018-09-11,south
5204.79,2018-09-11,east
5774.22,2018-09-11,west
1360.0,2018-09-11,north
1420.0,2018-09-11,south
1335.0,2018-09-11,east
1400.0,2018-09-11,west
1701.0,2018-09-11,north
1569.0,2018-09-11,south
1539.0,2018-09-11,east
1662.0,2018-09-11,west
696.25,2018-09-11,north
683.75,2018-09-11,south
633.75,2018-09-11,east
740.0,2018-09-11,west
2554.88,2018-09-11,north
2759.4700000000003,2018-09-11,south
2889.21,2018-09-11,east
2869.25,2018-09-11,west
1174.1,2018-09-11,north
1036.79,2018-09-11,south
1134.3,2018-09-11,east
1010.92,2018-09-11,west
1719.0,2018-09-12,north
1695.0,2018-09-12,south
1740.0,2018-09-12,east
1533.0,2018-09-12,west
5944.05,2018-09-12,north
5034.96,2018-09-12,south
5794.2,2018-09-12,east
5204.79,2018-09-12,west
1440.0,2018-09-12,north
1435.0,2018-09-12,south
1390.0,2018-09-12,east
1325.0,2018-09-12,west
1728.0,2018-09-12,north
1719.0,2018-09-12,south
1773.0,2018-09-12,east
1650.0,2018-09-12,west
640.0,2018-09-12,north
695.0,2018-09-12,south
721.25,2018-09-12,east
723.75,2018-09-12,west
2529.9300000000003,2018-09-12,north
2954.08,2018-09-12,south
2744.5,2018-09-12,east
2734.52,2018-09-12,west
1068.6299999999999,2018-09-12,north
1048.73,2018-09-12,south
1102.46,2018-09-12,east
1150.22,2018-09-12,west
1653.0,2018-09-13,north
1560.0,2018-09-13,south
1677.0,2018-09-13,east
1539.0,2018-09-13,west
5344.650000000001,2018-09-13,north
5404.59,2018-09-13,south
5574.42,2018-09-13,east
5374.62,2018-09-13,west
1297.5,2018-09-13,north
1372.5,2018-09-13,south
1435.0,2018-09-13,east
1322.5,2018-09-13,west
1578.0,2018-09-13,north
1800.0,2018-09-13,south
1713.0,2018-09-13,east
1503.0,2018-09-13,west
642.5,2018-09-13,north
642.5,2018-09-13,south
712.5,2018-09-13,east
